"Anchor_seq","Anchor_start","Anchor_end","Cruciform_seq","Cruciform_start","Cruciform_end","Distancia_kb"
"NC_002607.1",1800974,1801010,"NC_002607.1",1801160,1801175,0.149
"NC_002607.1",1801010,1801106,"NC_002607.1",1801160,1801175,0.053
"NC_002607.1",1801106,1801202,"NC_002607.1",1801160,1801175,0
"NC_002607.1",1801202,1801454,"NC_002607.1",1801209,1801223,0
"NC_002607.1",1801454,1801540,"NC_002607.1",1801549,1801562,0.008
"NC_002607.1",1801540,1801552,"NC_002607.1",1801549,1801562,0
"NC_002607.1",1801552,1801589,"NC_002607.1",1801549,1801562,0
"NC_002607.1",1801589,1801782,"NC_002607.1",1801549,1801562,0.026
"NC_002607.1",1801782,1801794,"NC_002607.1",1801949,1801964,0.154
"NC_002607.1",1801794,1801799,"NC_002607.1",1801949,1801964,0.149
"NC_002607.1",1801799,1802019,"NC_002607.1",1801949,1801964,0
"NC_002607.1",1802033,1802170,"NC_002607.1",1802046,1802059,0
"NC_002607.1",1802170,1802280,"NC_002607.1",1802046,1802059,0.11
"NC_002607.1",1802280,1802316,"NC_002607.1",1802417,1802435,0.1
"NC_002607.1",1802316,1802437,"NC_002607.1",1802417,1802435,0
"NC_002607.1",1802437,1802467,"NC_002607.1",1802444,1802455,0
"NC_002607.1",1802467,1802517,"NC_002607.1",1802444,1802455,0.011
"NC_002607.1",1802517,1802599,"NC_002607.1",1802625,1802640,0.025
"NC_002607.1",1802599,1802640,"NC_002607.1",1802625,1802640,0
"NC_002607.1",1802640,1802663,"NC_002607.1",1802625,1802640,0
"NC_002607.1",1802663,1802689,"NC_002607.1",1802625,1802640,0.022
"NC_002607.1",1802689,1802749,"NC_002607.1",1802625,1802640,0.048
"NC_002607.1",1802749,1802821,"NC_002607.1",1802625,1802640,0.108
"NC_002607.1",1802837,1803061,"NC_002607.1",1803102,1803200,0.04
"NC_002607.1",1803061,1803146,"NC_002607.1",1803102,1803200,0
"NC_002607.1",1803164,1803254,"NC_002607.1",1803102,1803200,0
"NC_002607.1",1803254,1803272,"NC_002607.1",1803102,1803200,0.053
"NC_002607.1",1803272,1803356,"NC_002607.1",1803102,1803200,0.071
"NC_002607.1",1803356,1803401,"NC_002607.1",1803555,1803566,0.153
"NC_002607.1",1803401,1803578,"NC_002607.1",1803555,1803566,0
"NC_002607.1",1803578,1803727,"NC_002607.1",1803555,1803566,0.011
"NC_002607.1",1803739,1803748,"NC_002607.1",1803555,1803566,0.172
"NC_002607.1",1803748,1803845,"NC_002607.1",1803961,1803973,0.115
"NC_002607.1",1803875,1803997,"NC_002607.1",1803961,1803973,0
"NC_002607.1",1804025,1804031,"NC_002607.1",1804022,1804037,0
"NC_002607.1",1804031,1804066,"NC_002607.1",1804022,1804037,0
"NC_002607.1",1804066,1804175,"NC_002607.1",1804113,1804157,0
"NC_002607.1",1804175,1804241,"NC_002607.1",1804113,1804157,0.017
"NC_002607.1",1804241,1804267,"NC_002607.1",1804113,1804157,0.083
"NC_002607.1",1804267,1804289,"NC_002607.1",1804356,1804367,0.066
"NC_002607.1",1804289,1804417,"NC_002607.1",1804356,1804367,0
"NC_002607.1",1804417,1804427,"NC_002607.1",1804356,1804367,0.049
"NC_002607.1",1804427,1804740,"NC_002607.1",1804632,1804665,0
"NC_002607.1",1804740,1804832,"NC_002607.1",1804632,1804665,0.074
"NC_002607.1",1804832,1805036,"NC_002607.1",1805049,1805066,0.012
"NC_002607.1",1805064,1805079,"NC_002607.1",1805049,1805066,0
"NC_002607.1",1805079,1805298,"NC_002607.1",1805049,1805066,0.012
"NC_002607.1",1805298,1805435,"NC_002607.1",1805390,1805401,0
"NC_002607.1",1805435,1805539,"NC_002607.1",1805390,1805401,0.033
"NC_002607.1",1805539,1805611,"NC_002607.1",1805390,1805401,0.137
"NC_002607.1",1805611,1805640,"NC_002607.1",1805390,1805401,0.209
"NC_002607.1",1805640,1806081,"NC_002607.1",1805967,1805982,0
"NC_002607.1",1806081,1806148,"NC_002607.1",1806144,1806156,0
"NC_002607.1",1806148,1806251,"NC_002607.1",1806144,1806156,0
"NC_002607.1",1806251,1806546,"NC_002607.1",1806511,1806528,0
"NC_002607.1",1806546,1806552,"NC_002607.1",1806523,1806538,0.007
"NC_002607.1",1806552,1806690,"NC_002607.1",1806523,1806538,0.013
"NC_002607.1",1806690,1806962,"NC_002607.1",1806825,1806842,0
"NC_002607.1",1806962,1806972,"NC_002607.1",1806836,1806889,0.072
"NC_002607.1",1806972,1806998,"NC_002607.1",1807060,1807146,0.061
"NC_002607.1",1806998,1807055,"NC_002607.1",1807060,1807146,0.004
"NC_002607.1",1807055,1807510,"NC_002607.1",1807060,1807146,0
"NC_002607.1",1807510,1807625,"NC_002607.1",1807440,1807456,0.053
"NC_002607.1",1807625,1807667,"NC_002607.1",1807754,1807766,0.086
"NC_002607.1",1807667,1807709,"NC_002607.1",1807754,1807766,0.044
"NC_002607.1",1807709,1807758,"NC_002607.1",1807754,1807766,0
"NC_002607.1",1807758,1808023,"NC_002607.1",1807754,1807766,0
"NC_002607.1",1808023,1808078,"NC_002607.1",1808064,1808077,0
"NC_002607.1",1808078,1808216,"NC_002607.1",1808064,1808077,0
"NC_002607.1",1808216,1808335,"NC_002607.1",1808274,1808287,0
"NC_002607.1",1808335,1808582,"NC_002607.1",1808299,1808312,0.022
"NC_002607.1",1808582,1808651,"NC_002607.1",1808299,1808312,0.269
"NC_002607.1",1808651,1808688,"NC_002607.1",1808971,1808982,0.282
"NC_002607.1",1808688,1808800,"NC_002607.1",1808971,1808982,0.17
"NC_002607.1",1808800,1808840,"NC_002607.1",1808971,1808982,0.13
"NC_002607.1",1808840,1809168,"NC_002607.1",1808971,1808982,0
"NC_002607.1",1809168,1809538,"NC_002607.1",1809179,1809191,0
"NC_002607.1",1809538,1809549,"NC_002607.1",1809356,1809368,0.169
"NC_002607.1",1809549,1809570,"NC_002607.1",1809356,1809368,0.18
"NC_002607.1",1809570,1809699,"NC_002607.1",1809800,1809815,0.1
"NC_002607.1",1809699,1809703,"NC_002607.1",1809800,1809815,0.096
"NC_002607.1",1809703,1809736,"NC_002607.1",1809800,1809815,0.063
"NC_002607.1",1809736,1809793,"NC_002607.1",1809800,1809815,0.006
"NC_002607.1",1809793,1809921,"NC_002607.1",1809800,1809815,0
"NC_002607.1",1809921,1810236,"NC_002607.1",1809970,1809981,0
"NC_002607.1",1810236,1810244,"NC_002607.1",1810403,1810414,0.158
"NC_002607.1",1810244,1810407,"NC_002607.1",1810403,1810414,0
"NC_002607.1",1810478,1810516,"NC_002607.1",1810429,1810446,0.031
"NC_002607.1",1810516,1810544,"NC_002607.1",1810429,1810446,0.069
"NC_002607.1",1810544,1810554,"NC_002607.1",1810429,1810446,0.097
"NC_002607.1",1810554,1810568,"NC_002607.1",1810429,1810446,0.107
"NC_002607.1",1810568,1810625,"NC_002607.1",1810429,1810446,0.121
"NC_002607.1",1810625,1810638,"NC_002607.1",1810429,1810446,0.178
"NC_002607.1",1810638,1810770,"NC_002607.1",1810950,1810965,0.179
"NC_002607.1",1810770,1810793,"NC_002607.1",1810950,1810965,0.156
"NC_002607.1",1810793,1810859,"NC_002607.1",1810950,1810965,0.09
"NC_002607.1",1810859,1810872,"NC_002607.1",1810950,1810965,0.077
"NC_002607.1",1810872,1810940,"NC_002607.1",1810950,1810965,0.009
"NC_002607.1",1810940,1811035,"NC_002607.1",1810950,1810965,0
"NC_002607.1",1811035,1811077,"NC_002607.1",1811085,1811098,0.007
"NC_002607.1",1811077,1811089,"NC_002607.1",1811085,1811098,0
"NC_002607.1",1811089,1811123,"NC_002607.1",1811085,1811098,0
"NC_002607.1",1811123,1811137,"NC_002607.1",1811085,1811098,0.024
"NC_002607.1",1811137,1811181,"NC_002607.1",1811085,1811098,0.038
"NC_002607.1",1811181,1811187,"NC_002607.1",1811085,1811098,0.082
"NC_002607.1",1811187,1811237,"NC_002607.1",1811085,1811098,0.088
"NC_002607.1",1811237,1811304,"NC_002607.1",1811412,1811426,0.107
"NC_002607.1",1811341,1811464,"NC_002607.1",1811412,1811426,0
"NC_002607.1",1811464,1811612,"NC_002607.1",1811571,1811584,0
"NC_002607.1",1811612,1811649,"NC_002607.1",1811571,1811584,0.027
"NC_002607.1",1811694,1811723,"NC_002607.1",1811571,1811584,0.109
"NC_002607.1",1811723,1811766,"NC_002607.1",1811571,1811584,0.138
"NC_002607.1",1811766,1811824,"NC_002607.1",1811571,1811584,0.181
"NC_002607.1",1811824,1811953,"NC_002607.1",1812017,1812032,0.063
"NC_002607.1",1811953,1812122,"NC_002607.1",1812017,1812032,0
"NC_002607.1",1812122,1812154,"NC_002607.1",1812048,1812148,0
"NC_002607.1",1812154,1812233,"NC_002607.1",1812048,1812148,0.005
"NC_002607.1",1812259,1812279,"NC_002607.1",1812048,1812148,0.11
"NC_002607.1",1812298,1812531,"NC_002607.1",1812511,1812524,0
"NC_002607.1",1812531,1812577,"NC_002607.1",1812511,1812524,0.006
"NC_002607.1",1812577,1812636,"NC_002607.1",1812511,1812524,0.052
"NC_002607.1",1812636,1812650,"NC_002607.1",1812511,1812524,0.111
"NC_002607.1",1812650,1812700,"NC_002607.1",1812511,1812524,0.125
"NC_002607.1",1812700,1812858,"NC_002607.1",1812511,1812524,0.175
"NC_002607.1",1812869,1812996,"NC_002607.1",1813303,1813316,0.306
"NC_002607.1",1812996,1813014,"NC_002607.1",1813303,1813316,0.288
"NC_002607.1",1813014,1813275,"NC_002607.1",1813303,1813316,0.027
"NC_002607.1",1813275,1813375,"NC_002607.1",1813303,1813316,0
"NC_002607.1",1813375,1813440,"NC_002607.1",1813311,1813368,0.006
"NC_002607.1",1813440,1813478,"NC_002607.1",1813311,1813368,0.071
"NC_002607.1",1813478,1813651,"NC_002607.1",1813591,1813606,0
"NC_002607.1",1813651,1813669,"NC_002607.1",1813696,1813723,0.026
"NC_002607.1",1813669,1813706,"NC_002607.1",1813696,1813723,0
"NC_002607.1",1813760,1814172,"NC_002607.1",1813773,1813788,0
"NC_002607.1",1814172,1814289,"NC_002607.1",1814636,1814650,0.346
"NC_002607.1",1814328,1814358,"NC_002607.1",1814636,1814650,0.277
"NC_002607.1",1814358,1814457,"NC_002607.1",1814636,1814650,0.178
"NC_002607.1",1814457,1814466,"NC_002607.1",1814636,1814650,0.169
"NC_002607.1",1814466,1814523,"NC_002607.1",1814636,1814650,0.112
"NC_002607.1",1814572,1814638,"NC_002607.1",1814636,1814650,0
"NC_002607.1",1814645,1814772,"NC_002607.1",1814636,1814650,0
"NC_002607.1",1814772,1814934,"NC_002607.1",1814734,1814745,0.026
"NC_002607.1",1815061,1815103,"NC_002607.1",1815022,1815035,0.025
"NC_002607.1",1815103,1815167,"NC_002607.1",1815022,1815035,0.067
"NC_002607.1",1815167,1815235,"NC_002607.1",1815022,1815035,0.131
"NC_002607.1",1815235,1815440,"NC_002607.1",1815611,1815623,0.17
"NC_002607.1",1815545,1815596,"NC_002607.1",1815611,1815623,0.014
"NC_002607.1",1815638,1815682,"NC_002607.1",1815611,1815623,0.014
"NC_002607.1",1815682,1815813,"NC_002607.1",1815611,1815623,0.058
"NC_002607.1",1815813,1815945,"NC_002607.1",1815952,1815965,0.006
"NC_002607.1",1815945,1816023,"NC_002607.1",1815952,1815965,0
"NC_002607.1",1816023,1816083,"NC_002607.1",1815952,1815965,0.057
"NC_002607.1",1816083,1816259,"NC_002607.1",1816318,1816329,0.058
"NC_002607.1",1816328,1816427,"NC_002607.1",1816318,1816329,0
"NC_002607.1",1816427,1816460,"NC_002607.1",1816493,1816504,0.032
"NC_002607.1",1816460,1816486,"NC_002607.1",1816493,1816504,0.006
"NC_002607.1",1816486,1816583,"NC_002607.1",1816493,1816504,0
"NC_002607.1",1816600,1816673,"NC_002607.1",1816493,1816504,0.095
"NC_002607.1",1816673,1816796,"NC_002607.1",1816779,1816794,0
"NC_002607.1",1816796,1816841,"NC_002607.1",1816779,1816794,0.001
"NC_002607.1",1816841,1817180,"NC_002607.1",1817176,1817187,0
"NC_002607.1",1817180,1817213,"NC_002607.1",1817176,1817187,0
"NC_002607.1",1817213,1817439,"NC_002607.1",1817191,1817247,0
"NC_002607.1",1817439,1817469,"NC_002607.1",1817486,1817533,0.016
"NC_002607.1",1817469,1817504,"NC_002607.1",1817486,1817533,0
"NC_002607.1",1817504,1817729,"NC_002607.1",1817486,1817533,0
"NC_002607.1",1817729,1817992,"NC_002607.1",1817635,1817648,0.08
"NC_002607.1",1817992,1818096,"NC_002607.1",1817635,1817648,0.343
"NC_002607.1",1818096,1818205,"NC_002607.1",1818537,1818629,0.331
"NC_002607.1",1818205,1818304,"NC_002607.1",1818537,1818629,0.232
"NC_002607.1",1818304,1818587,"NC_002607.1",1818537,1818629,0
"NC_002607.1",1818587,1818614,"NC_002607.1",1818537,1818629,0
"NC_002607.1",1818614,1818633,"NC_002607.1",1818537,1818629,0
"NC_002607.1",1818633,1818727,"NC_002607.1",1818537,1818629,0.003
"NC_002607.1",1818727,1818780,"NC_002607.1",1818787,1818801,0.006
"NC_002607.1",1818780,1819002,"NC_002607.1",1818787,1818801,0
"NC_002607.1",1819078,1819174,"NC_002607.1",1818941,1818960,0.117
"NC_002607.1",1819174,1819260,"NC_002607.1",1819327,1819342,0.066
"NC_002607.1",1819260,1819330,"NC_002607.1",1819327,1819342,0
"NC_002607.1",1819336,1819453,"NC_002607.1",1819327,1819342,0
"NC_002607.1",1819453,1819573,"NC_002607.1",1819327,1819342,0.11
"NC_002607.1",1819573,1819578,"NC_002607.1",1819807,1819822,0.228
"NC_002607.1",1819578,1819597,"NC_002607.1",1819807,1819822,0.209
"NC_002607.1",1819597,1819654,"NC_002607.1",1819807,1819822,0.152
"NC_002607.1",1819654,1819697,"NC_002607.1",1819807,1819822,0.109
"NC_002607.1",1819738,1819756,"NC_002607.1",1819807,1819822,0.05
"NC_002607.1",1819756,1820018,"NC_002607.1",1819807,1819822,0
"NC_002607.1",1820018,1820097,"NC_002607.1",1819995,1820009,0.008
"NC_002607.1",1820104,1820162,"NC_002607.1",1819995,1820009,0.094
"NC_002607.1",1820207,1820364,"NC_002607.1",1820338,1820350,0
"NC_002607.1",1820399,1820599,"NC_002607.1",1820422,1820435,0
"NC_002607.1",1820599,1820690,"NC_002607.1",1820607,1820687,0
"NC_002607.1",1820690,1820743,"NC_002607.1",1820607,1820687,0.002
"NC_002607.1",1820743,1820847,"NC_002607.1",1820607,1820687,0.055
"NC_002607.1",1820847,1821035,"NC_002607.1",1820936,1820950,0
"NC_002607.1",1821035,1821153,"NC_002607.1",1821113,1821124,0
"NC_002607.1",1821290,1821304,"NC_002607.1",1821291,1821303,0
"NC_002607.1",1821304,1821375,"NC_002607.1",1821291,1821303,0
"NC_002607.1",1821375,1821441,"NC_002607.1",1821395,1821406,0
"NC_002607.1",1821441,1821531,"NC_002607.1",1821395,1821406,0.034
"NC_002607.1",1821531,1821593,"NC_002607.1",1821395,1821406,0.124
"NC_002607.1",1821593,1821630,"NC_002607.1",1821395,1821406,0.186
"NC_002607.1",1821630,1821688,"NC_002607.1",1821836,1821954,0.147
"NC_002607.1",1821688,1821781,"NC_002607.1",1821836,1821954,0.054
"NC_002607.1",1821805,1821892,"NC_002607.1",1821836,1821954,0
"NC_002607.1",1821892,1821955,"NC_002607.1",1821836,1821954,0
"NC_002607.1",1821955,1822117,"NC_002607.1",1821836,1821954,0
"NC_002607.1",1822117,1822159,"NC_002607.1",1821836,1821954,0.162
"NC_002607.1",1822159,1822271,"NC_002607.1",1822434,1822472,0.162
"NC_002607.1",1822271,1822397,"NC_002607.1",1822434,1822472,0.036
"NC_002607.1",1822397,1822527,"NC_002607.1",1822434,1822472,0
"NC_002607.1",1822527,1822651,"NC_002607.1",1822578,1822687,0
"NC_002607.1",1822659,1822744,"NC_002607.1",1822578,1822687,0
"NC_002607.1",1822744,1822867,"NC_002607.1",1822835,1822937,0
"NC_002607.1",1822867,1822904,"NC_002607.1",1822835,1822937,0
"NC_002607.1",1822904,1823035,"NC_002607.1",1822835,1822937,0
"NC_002607.1",1823048,1823128,"NC_002607.1",1822835,1822937,0.11
"NC_002607.1",1823128,1823278,"NC_002607.1",1823338,1823353,0.059
"NC_002607.1",1823278,1823368,"NC_002607.1",1823338,1823353,0
"NC_002607.1",1823368,1823531,"NC_002607.1",1823338,1823353,0.014
"NC_002607.1",1823531,1823630,"NC_002607.1",1823612,1823623,0
"NC_002607.1",1823630,1823761,"NC_002607.1",1823612,1823623,0.006
"NC_002607.1",1823761,1823790,"NC_002607.1",1823776,1823791,0
"NC_002607.1",1823790,1823843,"NC_002607.1",1823776,1823791,0
"NC_002607.1",1823843,1823946,"NC_002607.1",1823776,1823791,0.051
"NC_002607.1",1823946,1823973,"NC_002607.1",1823776,1823791,0.154
"NC_002607.1",1823973,1823994,"NC_002607.1",1823776,1823791,0.181
"NC_002607.1",1823994,1824063,"NC_002607.1",1823776,1823791,0.202
"NC_002607.1",1824063,1824162,"NC_002607.1",1823776,1823791,0.271
"NC_002607.1",1824162,1824252,"NC_002607.1",1824569,1824585,0.316
"NC_002607.1",1824252,1824319,"NC_002607.1",1824569,1824585,0.249
"NC_002607.1",1824372,1824499,"NC_002607.1",1824569,1824585,0.069
"NC_002607.1",1824499,1824553,"NC_002607.1",1824569,1824585,0.015
"NC_002607.1",1824553,1824650,"NC_002607.1",1824569,1824585,0
"NC_002607.1",1824650,1824739,"NC_002607.1",1824774,1824785,0.034
"NC_002607.1",1824739,1824869,"NC_002607.1",1824774,1824785,0
"NC_002607.1",1824869,1824905,"NC_002607.1",1824971,1824984,0.065
"NC_002607.1",1824915,1825114,"NC_002607.1",1824971,1824984,0
"NC_002607.1",1825176,1825264,"NC_002607.1",1825220,1825234,0
"NC_002607.1",1825287,1825363,"NC_002607.1",1825280,1825339,0
"NC_002607.1",1825363,1825387,"NC_002607.1",1825280,1825339,0.023
"NC_002607.1",1825387,1825503,"NC_002607.1",1825280,1825339,0.047
"NC_002607.1",1825513,1825587,"NC_002607.1",1825280,1825339,0.173
"NC_002607.1",1825587,1825600,"NC_002607.1",1825280,1825339,0.247
"NC_002607.1",1825600,1825629,"NC_002607.1",1825280,1825339,0.26
"NC_002607.1",1825629,1825640,"NC_002607.1",1825280,1825339,0.289
"NC_002607.1",1825640,1825931,"NC_002607.1",1825939,1825955,0.007
"NC_002607.1",1825931,1825958,"NC_002607.1",1825939,1825955,0
"NC_002607.1",1825958,1826040,"NC_002607.1",1825939,1825955,0.002
"NC_002607.1",1826040,1826113,"NC_002607.1",1825939,1825955,0.084
"NC_002607.1",1826113,1826167,"NC_002607.1",1825939,1825955,0.157
"NC_002607.1",1826167,1826209,"NC_002607.1",1825939,1825955,0.211
"NC_002607.1",1826216,1826296,"NC_002607.1",1826437,1826449,0.14
"NC_002607.1",1826296,1826393,"NC_002607.1",1826437,1826449,0.043
"NC_002607.1",1826428,1826443,"NC_002607.1",1826437,1826449,0
"NC_002607.1",1826443,1826468,"NC_002607.1",1826437,1826449,0
"NC_002607.1",1826468,1826920,"NC_002607.1",1826537,1826550,0
"NC_002607.1",1826920,1826931,"NC_002607.1",1826873,1826994,0
"NC_002607.1",1826931,1826952,"NC_002607.1",1826873,1826994,0
"NC_002607.1",1826952,1826964,"NC_002607.1",1826873,1826994,0
"NC_002607.1",1826964,1827019,"NC_002607.1",1826873,1826994,0
"NC_002607.1",1827019,1827054,"NC_002607.1",1826873,1826994,0.024
"NC_002607.1",1827179,1827310,"NC_002607.1",1827265,1827277,0
"NC_002607.1",1827364,1827408,"NC_002607.1",1827265,1827277,0.086
"NC_002607.1",1827465,1827569,"NC_002607.1",1827265,1827277,0.187
"NC_002607.1",1827577,1827755,"NC_002607.1",1827929,1827942,0.173
"NC_002607.1",1827761,1827827,"NC_002607.1",1827929,1827942,0.101
"NC_002607.1",1827988,1828235,"NC_002607.1",1828036,1828049,0
"NC_002607.1",1828235,1828483,"NC_002607.1",1828259,1828271,0
"NC_002607.1",1828546,1828631,"NC_002607.1",1828535,1828611,0
"NC_002607.1",1828631,1828728,"NC_002607.1",1828535,1828611,0.019
"NC_002607.1",1828728,1828734,"NC_002607.1",1828535,1828611,0.116
"NC_002607.1",1828734,1828847,"NC_002607.1",1828933,1828945,0.085
"NC_002607.1",1828847,1829043,"NC_002607.1",1828933,1828945,0
"NC_002607.1",1829060,1829074,"NC_002607.1",1829092,1829106,0.017
"NC_002607.1",1829074,1829461,"NC_002607.1",1829092,1829106,0
"NC_002607.1",1829461,1829575,"NC_002607.1",1829377,1829391,0.069
"NC_002607.1",1829605,1829613,"NC_002607.1",1829377,1829391,0.213
"NC_002607.1",1829613,1829782,"NC_002607.1",1829377,1829391,0.221
"NC_002607.1",1829782,1829983,"NC_002607.1",1830079,1830182,0.095
"NC_002607.1",1829983,1830119,"NC_002607.1",1830079,1830182,0
"NC_002607.1",1830119,1830398,"NC_002607.1",1830079,1830182,0
"NC_002607.1",1830398,1830432,"NC_002607.1",1830349,1830361,0.036
"NC_002607.1",1830432,1830664,"NC_002607.1",1830349,1830361,0.07
"NC_002607.1",1830664,1830798,"NC_002607.1",1830866,1830936,0.067
"NC_002607.1",1830836,1831035,"NC_002607.1",1830866,1830936,0
"NC_002607.1",1831035,1831063,"NC_002607.1",1830866,1830936,0.098
"NC_002607.1",1831063,1831299,"NC_002607.1",1831169,1831284,0
"NC_002607.1",1831299,1831322,"NC_002607.1",1831300,1831312,0
"NC_002607.1",1831322,1831388,"NC_002607.1",1831300,1831312,0.009
"NC_002607.1",1831388,1831459,"NC_002607.1",1831300,1831312,0.075
"NC_002607.1",1831459,1831517,"NC_002607.1",1831630,1831642,0.112
"NC_002607.1",1831517,1831591,"NC_002607.1",1831630,1831642,0.038
"NC_002607.1",1831591,1831815,"NC_002607.1",1831630,1831642,0
"NC_002607.1",1831815,1831838,"NC_002607.1",1831935,1831948,0.096
"NC_002607.1",1831838,1831934,"NC_002607.1",1831935,1831948,0
"NC_002607.1",1831956,1832040,"NC_002607.1",1831943,1831954,0.001
"NC_002607.1",1832040,1832054,"NC_002607.1",1831943,1831954,0.085
"NC_002607.1",1832054,1832340,"NC_002607.1",1832247,1832261,0
"NC_002607.1",1832340,1832438,"NC_002607.1",1832247,1832261,0.078
"NC_002607.1",1832501,1832546,"NC_002607.1",1832563,1832577,0.016
"NC_002607.1",1832561,1832601,"NC_002607.1",1832563,1832577,0
"NC_002607.1",1832601,1832775,"NC_002607.1",1832611,1832626,0
"NC_002607.1",1832775,1832810,"NC_002607.1",1832611,1832626,0.148
"NC_002607.1",1832810,1832924,"NC_002607.1",1832611,1832626,0.183
"NC_002607.1",1832924,1833069,"NC_002607.1",1833161,1833174,0.091
"NC_002607.1",1833069,1833150,"NC_002607.1",1833161,1833174,0.01
"NC_002607.1",1833150,1833371,"NC_002607.1",1833161,1833174,0
"NC_002607.1",1833371,1833450,"NC_002607.1",1833324,1833339,0.031
"NC_002607.1",1833450,1833552,"NC_002607.1",1833324,1833339,0.11
"NC_002607.1",1833552,1833583,"NC_002607.1",1833324,1833339,0.212
"NC_002607.1",1833583,1833730,"NC_002607.1",1833849,1833860,0.118
"NC_002607.1",1833730,1833838,"NC_002607.1",1833849,1833860,0.01
"NC_002607.1",1833838,1834044,"NC_002607.1",1833849,1833860,0
"NC_002607.1",1834044,1834209,"NC_002607.1",1834109,1834125,0
"NC_002607.1",1834209,1834357,"NC_002607.1",1834109,1834125,0.083
"NC_002607.1",1834357,1834552,"NC_002607.1",1834109,1834125,0.231
"NC_002607.1",1834552,1834644,"NC_002607.1",1834109,1834125,0.426
"NC_002607.1",1834644,1834692,"NC_002607.1",1834109,1834125,0.518
"NC_002607.1",1834692,1834802,"NC_002607.1",1834109,1834125,0.566
"NC_002607.1",1834857,1834917,"NC_002607.1",1834109,1834125,0.731
"NC_002607.1",1834917,1834974,"NC_002607.1",1834109,1834125,0.791
"NC_002607.1",1834974,1835003,"NC_002607.1",1834109,1834125,0.848
"NC_002607.1",1835003,1835225,"NC_002607.1",1834109,1834125,0.877
"NC_002607.1",1835225,1835304,"NC_002607.1",1836375,1836389,1.07
"NC_002607.1",1835304,1835327,"NC_002607.1",1836375,1836389,1.047
"NC_002607.1",1835327,1835478,"NC_002607.1",1836375,1836389,0.896
"NC_002607.1",1835478,1835783,"NC_002607.1",1836375,1836389,0.591
"NC_002607.1",1835783,1835973,"NC_002607.1",1836375,1836389,0.401
"NC_002607.1",1835973,1836018,"NC_002607.1",1836375,1836389,0.356
"NC_002607.1",1836018,1836096,"NC_002607.1",1836375,1836389,0.278
"NC_002607.1",1836096,1836183,"NC_002607.1",1836375,1836389,0.191
"NC_002607.1",1836212,1836233,"NC_002607.1",1836375,1836389,0.141
"NC_002607.1",1836233,1836470,"NC_002607.1",1836375,1836389,0
"NC_002607.1",1836470,1836545,"NC_002607.1",1836531,1836599,0
"NC_002607.1",1836545,1836656,"NC_002607.1",1836531,1836599,0
"NC_002607.1",1836660,1836715,"NC_002607.1",1836531,1836599,0.06
"NC_002607.1",1836715,1836867,"NC_002607.1",1836531,1836599,0.115
"NC_002607.1",1836968,1837217,"NC_002607.1",1837319,1837333,0.101
"NC_002607.1",1837217,1837510,"NC_002607.1",1837319,1837333,0
"NC_002607.1",1837510,1837550,"NC_002607.1",1837319,1837333,0.176
"NC_002607.1",1837550,1837698,"NC_002607.1",1837319,1837333,0.216
"NC_002607.1",1837698,1837776,"NC_002607.1",1837319,1837333,0.364
"NC_002607.1",1837776,1837802,"NC_002607.1",1837319,1837333,0.442
"NC_002607.1",1837802,1837838,"NC_002607.1",1837319,1837333,0.468
"NC_002607.1",1837838,1837999,"NC_002607.1",1838484,1838498,0.484
"NC_002607.1",1837999,1838011,"NC_002607.1",1838484,1838498,0.472
"NC_002607.1",1838011,1838255,"NC_002607.1",1838484,1838498,0.228
"NC_002607.1",1838255,1838271,"NC_002607.1",1838484,1838498,0.212
"NC_002607.1",1838271,1838382,"NC_002607.1",1838484,1838498,0.101
"NC_002607.1",1838382,1838423,"NC_002607.1",1838484,1838498,0.06
"NC_002607.1",1838423,1838443,"NC_002607.1",1838484,1838498,0.04
"NC_002607.1",1838443,1838623,"NC_002607.1",1838484,1838498,0
"NC_002607.1",1838623,1838647,"NC_002607.1",1838513,1838527,0.095
"NC_002607.1",1838647,1838659,"NC_002607.1",1838513,1838527,0.119
"NC_002607.1",1838659,1838705,"NC_002607.1",1838513,1838527,0.131
"NC_002607.1",1838705,1838783,"NC_002607.1",1838513,1838527,0.177
"NC_002607.1",1838790,1838826,"NC_002607.1",1838513,1838527,0.262
"NC_002607.1",1838826,1838860,"NC_002607.1",1838513,1838527,0.298
"NC_002607.1",1838860,1838878,"NC_002607.1",1838513,1838527,0.332
"NC_002607.1",1838878,1838942,"NC_002607.1",1838513,1838527,0.35
"NC_002607.1",1838942,1839138,"NC_002607.1",1839443,1839456,0.304
"NC_002607.1",1839138,1839407,"NC_002607.1",1839443,1839456,0.035
"NC_002607.1",1839407,1839553,"NC_002607.1",1839443,1839456,0
"NC_002607.1",1839553,1839666,"NC_002607.1",1839612,1839626,0
"NC_002607.1",1839666,1839940,"NC_002607.1",1839630,1839665,0
"NC_002607.1",1840018,1840122,"NC_002607.1",1840065,1840167,0
"NC_002607.1",1840122,1840150,"NC_002607.1",1840065,1840167,0
"NC_002607.1",1840211,1840225,"NC_002607.1",1840226,1840240,0
"NC_002607.1",1840225,1840370,"NC_002607.1",1840226,1840240,0
"NC_002607.1",1840370,1840459,"NC_002607.1",1840428,1840443,0
"NC_002607.1",1840467,1840558,"NC_002607.1",1840428,1840443,0.023
"NC_002607.1",1840558,1840876,"NC_002607.1",1840637,1840648,0
